id,label
3388,positive
3389,positive
3390,negative
3391,negative
3392,negative
3393,negative
3394,positive
3395,positive
3396,negative
3397,negative
3398,positive
3399,positive
3400,positive
3401,negative
3402,positive
3403,negative
3404,positive
3405,negative
3406,positive
3407,negative
3408,negative
3409,positive
3410,negative
3411,positive
3412,negative
3413,negative
3414,negative
3415,negative
3416,positive
3417,positive
3418,negative
3419,negative
3420,negative
3421,negative
3422,positive
3423,negative
3424,positive
3425,positive
3426,negative
3427,negative
3428,negative
3429,negative
3430,positive
3431,negative
3432,negative
3433,negative
3434,negative
3435,negative
3436,negative
3437,negative
3438,positive
3439,positive
3440,positive
3441,positive
3442,negative
3443,positive
3444,positive
3445,negative
3446,positive
3447,positive
3448,positive
3449,positive
3450,negative
3451,negative
3452,positive
3453,positive
3454,positive
3455,negative
3456,positive
3457,positive
3458,negative
3459,positive
3460,negative
3461,positive
3462,positive
3463,negative
3464,negative
3465,negative
3466,positive
3467,negative
3468,positive
3469,negative
3470,negative
3471,negative
3472,positive
3473,negative
3474,negative
3475,positive
3476,negative
3477,negative
3478,positive
3479,negative
3480,positive
3481,positive
3482,positive
3483,positive
3484,positive
3485,negative
3486,negative
3487,negative
3488,positive
3489,positive
3490,negative
3491,positive
3492,negative
3493,positive
3494,positive
3495,negative
3496,negative
3497,positive
3498,positive
3499,positive
3500,positive
3501,positive
3502,negative
3503,positive
3504,positive
3505,positive
3506,negative
3507,negative
3508,positive
3509,positive
3510,negative
3511,positive
3512,positive
3513,positive
3514,positive
3515,positive
3516,negative
3517,positive
3518,positive
3519,negative
3520,positive
3521,positive
3522,negative
3523,positive
3524,positive
3525,negative
3526,positive
3527,positive
3528,positive
3529,negative
3530,negative
3531,negative
3532,positive
3533,negative
3534,positive
3535,positive
3536,positive
3537,positive
3538,positive
3539,negative
3540,positive
3541,positive
3542,positive
3543,positive
3544,positive
3545,positive
3546,negative
3547,positive
3548,positive
3549,positive
3550,positive
3551,positive
3552,negative
3553,negative
3554,negative
3555,negative
3556,positive
3557,positive
3558,negative
3559,negative
3560,negative
3561,negative
3562,positive
3563,negative
3564,negative
3565,positive
3566,positive
3567,positive
3568,positive
3569,positive
3570,negative
3571,negative
3572,negative
3573,positive
3574,negative
3575,positive
3576,negative
3577,negative
3578,positive
3579,positive
3580,positive
3581,positive
3582,positive
3583,negative
3584,positive
3585,negative
3586,positive
3587,negative
3588,positive
3589,positive
3590,positive
3591,positive
3592,negative
3593,positive
3594,negative
3595,positive
3596,positive
3597,negative
3598,positive
3599,negative
3600,negative
3601,positive
3602,positive
3603,positive
3604,positive
3605,positive
3606,negative
3607,positive
3608,negative
3609,positive
3610,negative
3611,negative
3612,positive
3613,negative
3614,positive
3615,negative
3616,negative
3617,positive
3618,negative
3619,positive
3620,negative
3621,negative
3622,negative
3623,positive
3624,positive
3625,negative
3626,positive
3627,positive
3628,negative
3629,negative
3630,positive
3631,positive
3632,negative
3633,positive
3634,negative
3635,positive
3636,positive
3637,positive
3638,negative
3639,positive
3640,negative
3641,positive
3642,negative
3643,negative
3644,negative
3645,negative
3646,negative
3647,negative
3648,positive
3649,negative
3650,positive
3651,positive
3652,negative
3653,positive
3654,negative
3655,negative
3656,negative
3657,positive
3658,negative
3659,positive
3660,negative
3661,positive
3662,negative
3663,positive
3664,positive
3665,positive
3666,positive
3667,positive
3668,negative
3669,positive
3670,positive
3671,negative
3672,negative
3673,negative
3674,negative
3675,positive
3676,negative
3677,positive
3678,positive
3679,positive
3680,negative
3681,positive
3682,positive
3683,positive
3684,positive
3685,positive
3686,positive
3687,negative
3688,negative
3689,negative
3690,negative
3691,positive
3692,positive
3693,positive
3694,negative
3695,positive
3696,negative
3697,positive
3698,negative
3699,negative
3700,positive
3701,negative
3702,negative
3703,positive
3704,negative
3705,positive
3706,negative
3707,negative
3708,negative
3709,positive
3710,negative
3711,positive
3712,negative
3713,positive
3714,negative
3715,negative
3716,negative
3717,negative
3718,positive
3719,negative
3720,positive
3721,positive
3722,positive
3723,negative
3724,positive
3725,positive
3726,positive
3727,positive
3728,positive
3729,positive
3730,positive
3731,negative
3732,negative
3733,positive
3734,positive
3735,negative
3736,positive
3737,negative
3738,positive
3739,positive
3740,positive
3741,positive
3742,negative
3743,positive
3744,negative
3745,positive
3746,positive
3747,positive
3748,positive
3749,positive
3750,negative
3751,negative
3752,positive
3753,positive
3754,positive
3755,negative
3756,negative
3757,negative
3758,negative
3759,negative
3760,negative
3761,negative
3762,positive
3763,negative
3764,negative
3765,negative
3766,positive
3767,positive
3768,positive
3769,positive
3770,positive
3771,negative
3772,negative
3773,negative
3774,negative
3775,positive
3776,positive
3777,positive
3778,positive
3779,positive
3780,negative
3781,positive
3782,negative
3783,positive
3784,positive
3785,positive
3786,positive
3787,negative
3788,positive
3789,positive
3790,negative
3791,negative
3792,negative
3793,positive
3794,positive
3795,positive
3796,negative
3797,positive
3798,negative
3799,negative
3800,positive
3801,positive
3802,positive
3803,negative
3804,negative
3805,positive
3806,negative
3807,negative
3808,positive
3809,negative
3810,negative
3811,positive
3812,negative
3813,negative
3814,positive
3815,negative
3816,negative
3817,negative
3818,negative
3819,positive
3820,positive
3821,negative
3822,positive
3823,negative
3824,positive
3825,positive
3826,negative
3827,positive
3828,positive
3829,positive
3830,positive
3831,positive
3832,positive
3833,negative
3834,positive
3835,negative
3836,negative
3837,positive
3838,negative
3839,positive
3840,negative
3841,negative
3842,positive
3843,negative
3844,positive
3845,positive
3846,negative
3847,positive
3848,positive
3849,negative
3850,negative
3851,positive
3852,negative
3853,positive
3854,negative
3855,negative
3856,positive
3857,negative
3858,positive
3859,negative
3860,positive
3861,negative
3862,positive
3863,positive
3864,negative
3865,positive
3866,positive
3867,positive
3868,positive
3869,negative
3870,negative
3871,negative
3872,negative
3873,negative
3874,negative
3875,negative
3876,negative
3877,negative
3878,positive
3879,positive
3880,negative
3881,negative
3882,negative
3883,positive
3884,positive
3885,negative
3886,negative
3887,positive
3888,negative
3889,positive
3890,positive
3891,positive
3892,negative
3893,positive
3894,positive
3895,negative
3896,negative
3897,positive
3898,positive
3899,positive
3900,negative
3901,positive
3902,negative
3903,positive
3904,positive
3905,positive
3906,negative
3907,positive
3908,negative
3909,positive
3910,negative
3911,negative
3912,positive
3913,positive
3914,positive
3915,positive
3916,negative
3917,negative
3918,positive
3919,positive
3920,positive
3921,negative
3922,positive
3923,negative
3924,positive
3925,positive
3926,positive
3927,negative
3928,positive
3929,positive
3930,negative
3931,negative
3932,positive
3933,positive
3934,positive
3935,negative
3936,negative
3937,positive
3938,negative
3939,negative
3940,positive
3941,negative
3942,positive
3943,negative
3944,positive
3945,positive
3946,negative
3947,negative
3948,positive
3949,negative
3950,positive
3951,negative
3952,positive
3953,negative
3954,negative
3955,positive
3956,positive
3957,negative
3958,negative
3959,positive
3960,negative
3961,positive
3962,negative
3963,positive
3964,positive
3965,negative
3966,negative
3967,positive
3968,positive
3969,negative
3970,positive
3971,positive
3972,positive
3973,positive
3974,positive
3975,negative
3976,positive
3977,positive
3978,positive
3979,negative
3980,negative
3981,negative
3982,positive
3983,positive
3984,negative
3985,positive
3986,positive
3987,negative
3988,positive
3989,positive
3990,negative
3991,positive
3992,positive
3993,positive
3994,positive
3995,negative
3996,negative
3997,positive
3998,negative
3999,positive
4000,positive
4001,positive
4002,negative
4003,positive
4004,positive
4005,positive
4006,positive
4007,negative
4008,negative
4009,positive
4010,positive
4011,positive
4012,negative
4013,positive
4014,positive
4015,positive
4016,positive
4017,negative
4018,negative
4019,positive
4020,negative
4021,negative
4022,positive
4023,positive
4024,negative
4025,negative
4026,negative
4027,negative
4028,positive
4029,positive
4030,positive
4031,negative
4032,negative
4033,negative
4034,negative
4035,negative
4036,negative
4037,positive
4038,positive
4039,positive
4040,negative
4041,negative
4042,positive
4043,positive
4044,negative
4045,positive
4046,negative
4047,negative
4048,negative
4049,negative
4050,negative
4051,negative
4052,negative
4053,negative
4054,positive
4055,negative
4056,negative
4057,negative
4058,positive
4059,negative
4060,positive
4061,negative
4062,negative
4063,negative
4064,positive
4065,positive
4066,positive
4067,negative
4068,negative
4069,negative
4070,negative
4071,negative
4072,negative
4073,negative
4074,negative
4075,negative
4076,positive
4077,negative
4078,positive
4079,positive
4080,negative
4081,negative
4082,positive
4083,negative
4084,positive
4085,negative
4086,positive
4087,negative
4088,positive
4089,positive
4090,positive
4091,positive
4092,positive
4093,positive
4094,positive
4095,negative
4096,negative
4097,negative
4098,positive
4099,negative
4100,positive
4101,positive
4102,positive
4103,positive
4104,negative
4105,negative
4106,positive
4107,negative
4108,positive
4109,positive
4110,positive
4111,negative
4112,negative
4113,negative
4114,positive
4115,negative
4116,positive
4117,negative
4118,negative
4119,negative
4120,positive
4121,negative
4122,negative
4123,positive
4124,positive
4125,positive
4126,positive
4127,negative
4128,negative
4129,positive
4130,positive
4131,negative
4132,negative
4133,negative
4134,negative
4135,positive
4136,negative
4137,positive
4138,positive
4139,negative
4140,positive
4141,positive
4142,negative
4143,positive
4144,positive
4145,negative
4146,negative
4147,positive
4148,positive
4149,negative
4150,negative
4151,positive
4152,positive
4153,negative
4154,negative
4155,positive
4156,positive
4157,positive
4158,negative
4159,negative
4160,negative
4161,positive
4162,negative
4163,negative
4164,negative
4165,negative
4166,negative
4167,negative
4168,negative
4169,negative
4170,negative
4171,positive
4172,positive
4173,negative
4174,positive
4175,positive
4176,negative
4177,positive
4178,positive
4179,positive
4180,positive
4181,positive
4182,positive
4183,negative
4184,negative
4185,negative
4186,positive
4187,negative
4188,positive
4189,positive
4190,negative
4191,positive
4192,positive
4193,negative
4194,negative
4195,negative
4196,negative
4197,positive
4198,negative
4199,positive
4200,negative
4201,positive
4202,negative
4203,negative
4204,negative
4205,negative
4206,negative
4207,positive
4208,negative
4209,positive
4210,positive
4211,positive
4212,negative
4213,positive
4214,negative
4215,positive
4216,negative
4217,positive
4218,positive
4219,negative
4220,negative
4221,negative
4222,positive
4223,positive
4224,negative
4225,negative
4226,positive
4227,positive
4228,negative
4229,negative
4230,positive
4231,positive
4232,negative
4233,positive
4234,positive
4235,negative
4236,negative
4237,negative
4238,positive
4239,positive
4240,negative
4241,positive
4242,positive
4243,positive
4244,positive
4245,negative
4246,positive
4247,negative
4248,positive
4249,positive
4250,negative
4251,negative
4252,negative
4253,positive
4254,positive
4255,positive
4256,negative
4257,positive
4258,negative
4259,negative
4260,negative
4261,positive
4262,positive
4263,negative
4264,negative
4265,positive
4266,negative
4267,positive
4268,negative
4269,positive
4270,positive
4271,negative
4272,positive
4273,negative
4274,negative
4275,positive
4276,negative
4277,positive
4278,positive
4279,negative
4280,positive
4281,negative
4282,positive
4283,positive
4284,negative
4285,negative
4286,positive
4287,negative
4288,positive
4289,negative
4290,positive
4291,negative
4292,positive
4293,negative
4294,negative
4295,positive
4296,positive
4297,positive
4298,positive
4299,positive
4300,positive
4301,positive
4302,negative
4303,negative
4304,negative
4305,positive
4306,negative
4307,negative
4308,positive
4309,positive
4310,negative
4311,positive
4312,negative
4313,positive
4314,negative
4315,negative
4316,negative
4317,positive
4318,negative
4319,positive
4320,negative
4321,positive
4322,positive
4323,negative
4324,positive
4325,negative
4326,positive
4327,negative
4328,negative
4329,negative
4330,positive
4331,positive
4332,positive
4333,negative
4334,positive
4335,negative
4336,negative
4337,negative
4338,negative
4339,negative
4340,negative
4341,positive
4342,negative
4343,positive
4344,negative
4345,negative
4346,negative
4347,positive
4348,negative
4349,negative
4350,positive
4351,positive
4352,negative
4353,negative
4354,negative
4355,positive
4356,positive
4357,negative
4358,negative
4359,negative
4360,positive
4361,positive
4362,positive
4363,negative
4364,positive
4365,positive
4366,negative
4367,negative
4368,negative
4369,negative
4370,negative
4371,negative
4372,positive
4373,negative
4374,positive
4375,negative
4376,negative
4377,positive
4378,negative
4379,positive
4380,positive
4381,negative
4382,negative
4383,positive
4384,positive
4385,negative
4386,negative
4387,negative
4388,positive
4389,positive
4390,negative
4391,negative
4392,negative
4393,negative
4394,negative
4395,positive
4396,negative
4397,positive
4398,positive
4399,negative
4400,positive
4401,negative
4402,negative
4403,negative
4404,positive
4405,negative
4406,positive
4407,positive
4408,negative
4409,positive
4410,positive
4411,negative
4412,negative
4413,negative
4414,positive
4415,negative
4416,positive
4417,negative
4418,negative
4419,negative
4420,negative
4421,negative
4422,positive
4423,positive
4424,negative
4425,negative
4426,negative
4427,positive
4428,negative
4429,positive
4430,negative
4431,positive
4432,negative
4433,positive
4434,negative
4435,positive
4436,positive
4437,negative
4438,positive
4439,negative
4440,positive
4441,positive
4442,negative
4443,negative
4444,negative
4445,positive
4446,positive
4447,negative
4448,positive
4449,negative
4450,positive
4451,positive
4452,negative
4453,negative
4454,negative
4455,negative
4456,positive
4457,negative
4458,negative
4459,negative
4460,negative
4461,positive
4462,negative
4463,negative
4464,negative
4465,negative
4466,positive
4467,negative
4468,negative
4469,positive
4470,positive
4471,positive
4472,positive
4473,positive
4474,positive
4475,positive
4476,positive
4477,positive
4478,negative
4479,negative
4480,positive
4481,positive
4482,positive
4483,positive
4484,positive
4485,negative
4486,positive
4487,negative
4488,positive
4489,positive
4490,positive
4491,negative
4492,negative
4493,negative
4494,positive
4495,positive
4496,positive
4497,positive
4498,negative
4499,positive
4500,negative
4501,negative
4502,negative
4503,positive
4504,negative
4505,positive
4506,negative
4507,negative
4508,positive
4509,positive
4510,positive
4511,negative
4512,negative
4513,positive
4514,negative
4515,positive
4516,negative
4517,negative
4518,negative
4519,negative
4520,negative
4521,positive
4522,negative
4523,positive
4524,negative
4525,negative
4526,positive
4527,negative
4528,negative
4529,positive
4530,negative
4531,positive
4532,negative
4533,positive
4534,positive
4535,positive
4536,negative
4537,positive
4538,positive
4539,negative
4540,negative
4541,positive
4542,positive
4543,negative
4544,positive
4545,negative
4546,negative
4547,negative
4548,positive
4549,positive
4550,positive
4551,positive
4552,positive
4553,negative
4554,positive
4555,positive
4556,positive
4557,negative
4558,positive
4559,positive
4560,positive
4561,positive
4562,negative
4563,positive
4564,positive
4565,positive
4566,positive
4567,negative
4568,positive
4569,negative
4570,positive
4571,negative
4572,negative
4573,negative
4574,positive
4575,positive
4576,positive
4577,positive
4578,negative
4579,negative
4580,negative
4581,positive
4582,negative
4583,negative
4584,positive
4585,positive
4586,negative
4587,negative
4588,positive
4589,positive
4590,negative
4591,positive
4592,positive
4593,negative
4594,negative
4595,positive
4596,negative
4597,negative
4598,negative
4599,negative
4600,negative
4601,positive
4602,negative
4603,negative
4604,positive
4605,positive
4606,positive
4607,positive
4608,positive
4609,negative
4610,positive
4611,positive
4612,negative
4613,negative
4614,positive
4615,positive
4616,negative
4617,negative
4618,negative
4619,positive
4620,negative
4621,negative
4622,positive
4623,positive
4624,negative
4625,positive
4626,negative
4627,positive
4628,negative
4629,positive
4630,negative
4631,negative
4632,negative
4633,negative
4634,negative
4635,positive
4636,positive
4637,positive
4638,positive
4639,positive
4640,positive
4641,positive
4642,positive
4643,positive
4644,negative
4645,negative
4646,positive
4647,positive
4648,positive
4649,negative
4650,negative
4651,negative
4652,positive
4653,positive
4654,positive
4655,positive
4656,positive
4657,positive
4658,positive
4659,negative
4660,negative
4661,positive
4662,negative
4663,positive
4664,positive
4665,positive
4666,negative
4667,positive
4668,negative
4669,positive
4670,negative
4671,negative
4672,negative
4673,positive
4674,positive
4675,negative
4676,positive
4677,negative
4678,negative
4679,negative
4680,positive
4681,positive
4682,negative
4683,positive
4684,positive
4685,negative
4686,positive
4687,negative
4688,positive
4689,negative
4690,positive
4691,negative
4692,negative
4693,negative
4694,positive
4695,positive
4696,negative
4697,positive
4698,negative
4699,negative
4700,negative
4701,negative
4702,positive
4703,negative
4704,positive
4705,negative
4706,negative
4707,negative
4708,negative
4709,positive
4710,negative
4711,positive
4712,positive
4713,negative
4714,positive
4715,positive
4716,positive
4717,negative
4718,negative
4719,positive
4720,negative
4721,positive
4722,negative
4723,negative
4724,negative
4725,positive
4726,positive
4727,positive
4728,positive
4729,positive
4730,negative
4731,positive
4732,positive
4733,negative
4734,positive
4735,positive
4736,positive
4737,positive
4738,positive
4739,positive
4740,negative
4741,negative
4742,positive
4743,positive
4744,positive
4745,negative
4746,negative
4747,positive
4748,negative
4749,negative
4750,negative
4751,positive
4752,positive
4753,positive
4754,positive
4755,negative
4756,positive
4757,positive
4758,negative
4759,negative
4760,negative
4761,negative
4762,negative
4763,negative
4764,negative
4765,negative
4766,negative
4767,negative
4768,negative
4769,negative
4770,negative
4771,negative
4772,negative
4773,positive
4774,positive
4775,negative
4776,negative
4777,positive
4778,positive
4779,negative
4780,positive
4781,positive
4782,positive
4783,positive
4784,negative
4785,positive
4786,negative
4787,positive
4788,positive
4789,positive
4790,positive
4791,negative
4792,positive
4793,positive
4794,positive
4795,negative
4796,negative
4797,positive
4798,negative
4799,negative
4800,negative
4801,positive
4802,positive
4803,negative
4804,negative
4805,negative
4806,negative
4807,positive
4808,positive
4809,negative
4810,positive
4811,positive
4812,negative
4813,positive
4814,negative
4815,negative
4816,positive
4817,negative
4818,positive
4819,negative
4820,positive
4821,negative
4822,positive
4823,negative
4824,negative
4825,negative
4826,positive
4827,positive
4828,positive
4829,negative
4830,positive
4831,negative
4832,positive
4833,positive
4834,negative
4835,positive
4836,negative
4837,negative
4838,positive
4839,positive
4840,positive
4841,negative
4842,negative
4843,positive
4844,negative
4845,negative
4846,negative
4847,positive
4848,positive
4849,positive
4850,negative
4851,negative
4852,positive
4853,positive
4854,positive
4855,negative
4856,positive
4857,positive
4858,negative
4859,positive
4860,negative
4861,positive
4862,negative
4863,negative
4864,negative
4865,positive
4866,positive
4867,negative
4868,negative
4869,positive
4870,negative
4871,positive
4872,positive
4873,negative
4874,negative
4875,positive
4876,positive
4877,positive
4878,positive
4879,positive
4880,negative
4881,positive
4882,negative
4883,positive
4884,negative
4885,negative
4886,positive
4887,positive
4888,positive
4889,negative
4890,negative
4891,negative
4892,positive
4893,negative
4894,negative
4895,negative
4896,negative
4897,positive
4898,positive
4899,positive
4900,negative
4901,negative
4902,positive
4903,positive
4904,positive
4905,negative
4906,negative
4907,negative
4908,positive
4909,negative
4910,positive
4911,negative
4912,positive
4913,positive
4914,negative
4915,negative
4916,negative
4917,positive
4918,negative
4919,negative
4920,positive
4921,positive
4922,negative
4923,positive
4924,negative
4925,negative
4926,positive
4927,negative
4928,positive
4929,positive
4930,positive
4931,negative
4932,negative
4933,positive
4934,positive
4935,negative
4936,negative
4937,negative
4938,negative
4939,positive
4940,negative
4941,negative
4942,negative
4943,positive
4944,positive
4945,positive
4946,positive
4947,negative
4948,negative
4949,positive
4950,positive
4951,negative
4952,negative
4953,positive
4954,negative
4955,negative
4956,positive
4957,negative
4958,negative
4959,positive
4960,positive
4961,negative
4962,positive
4963,positive
4964,negative
4965,positive
4966,negative
4967,positive
4968,negative
4969,negative
4970,negative
4971,positive
4972,negative
4973,negative
4974,negative
4975,negative
4976,negative
4977,negative
4978,negative
4979,positive
4980,negative
4981,negative
4982,positive
4983,negative
4984,negative
4985,positive
4986,positive
4987,negative
4988,positive
4989,negative
4990,positive
4991,positive
4992,positive
4993,negative
4994,negative
4995,negative
4996,negative
4997,negative
4998,positive
4999,positive
5000,negative
5001,positive
5002,positive
5003,negative
5004,negative
5005,positive
5006,positive
5007,positive
5008,negative
5009,positive
5010,negative
5011,negative
5012,negative
5013,positive
5014,negative
5015,positive
5016,positive
5017,positive
5018,negative
5019,positive
5020,negative
5021,positive
5022,negative
5023,positive
5024,negative
5025,negative
5026,negative
5027,positive
5028,negative
5029,negative
5030,positive
5031,negative
5032,positive
5033,negative
5034,negative
5035,positive
5036,negative
5037,positive
5038,positive
5039,negative
5040,negative
5041,negative
5042,positive
5043,negative
5044,positive
5045,negative
5046,positive
5047,positive
5048,negative
5049,positive
5050,negative
5051,positive
5052,positive
5053,negative
5054,positive
5055,negative
5056,negative
5057,negative
5058,positive
5059,negative
5060,positive
5061,positive
5062,negative
5063,positive
5064,positive
5065,positive
5066,positive
5067,positive
5068,negative
5069,positive
5070,positive
5071,positive
5072,positive
5073,positive
5074,negative
5075,negative
5076,negative
5077,positive
5078,positive
5079,negative
5080,negative
5081,positive
5082,negative
5083,negative
5084,positive
5085,negative
5086,positive
5087,negative
5088,positive
5089,positive
5090,positive
5091,negative
5092,negative
5093,negative
5094,positive
5095,positive
5096,positive
5097,negative
5098,negative
5099,positive
5100,positive
5101,positive
5102,negative
5103,negative
5104,negative
5105,positive
5106,negative
5107,negative
5108,positive
5109,positive
5110,negative
5111,positive
5112,positive
5113,negative
5114,positive
5115,positive
5116,positive
5117,negative
5118,positive
5119,negative
5120,positive
5121,negative
5122,negative
5123,positive
5124,negative
5125,negative
5126,negative
5127,negative
5128,negative
5129,negative
5130,negative
5131,positive
5132,positive
5133,positive
5134,positive
5135,negative
5136,positive
5137,negative
5138,positive
5139,positive
5140,positive
5141,positive
5142,positive
5143,negative
5144,positive
5145,negative
5146,positive
5147,positive
5148,negative
5149,negative
5150,negative
5151,negative
5152,negative
5153,positive
5154,negative
5155,negative
5156,positive
5157,positive
5158,negative
5159,positive
5160,positive
5161,positive
5162,negative
5163,positive
5164,positive
5165,positive
5166,negative
5167,negative
5168,negative
5169,positive
5170,positive
5171,negative
5172,negative
5173,negative
5174,positive
5175,positive
5176,positive
5177,positive
5178,positive
5179,positive
5180,negative
5181,negative
5182,positive
5183,positive
5184,positive
5185,negative
5186,negative
5187,positive
5188,positive
5189,negative
5190,positive
5191,negative
5192,negative
5193,positive
5194,positive
5195,negative
5196,negative
5197,negative
5198,negative
5199,negative
5200,positive
5201,positive
5202,negative
5203,positive
5204,negative
5205,negative
5206,negative
5207,negative
5208,negative
5209,negative
5210,positive
5211,positive
5212,positive
5213,positive
5214,positive
5215,negative
5216,negative
5217,positive
5218,positive
5219,negative
5220,positive
5221,positive
5222,positive
5223,positive
5224,negative
5225,positive
5226,negative
5227,negative
5228,positive
5229,positive
5230,negative
5231,positive
5232,negative
5233,negative
5234,negative
5235,negative
5236,positive
5237,positive
5238,positive
5239,positive
5240,positive
5241,negative
5242,negative
5243,positive
5244,positive
5245,positive
5246,negative
5247,negative
5248,positive
5249,positive
5250,negative
5251,positive
5252,positive
5253,positive
5254,negative
5255,negative
5256,negative
5257,positive
5258,positive
5259,positive
5260,negative
5261,positive
5262,positive
5263,positive
5264,positive
5265,positive
5266,negative
5267,negative
5268,negative
5269,negative
5270,negative
5271,positive
5272,negative
5273,negative
5274,negative
5275,positive
5276,negative
5277,positive
5278,positive
5279,negative
5280,negative
5281,positive
5282,negative
5283,positive
5284,positive
5285,positive
5286,positive
5287,positive
5288,positive
5289,negative
5290,positive
5291,positive
5292,positive
5293,positive
5294,positive
5295,positive
5296,negative
5297,positive
5298,positive
5299,positive
5300,positive
5301,positive
5302,positive
5303,negative
5304,negative
5305,negative
5306,positive
5307,negative
5308,positive
5309,negative
5310,negative
5311,negative
5312,positive
5313,positive
5314,positive
5315,positive
5316,negative
5317,positive
5318,negative
5319,negative
5320,positive
5321,positive
5322,negative
5323,positive
5324,positive
5325,positive
5326,negative
5327,negative
5328,positive
5329,positive
5330,positive
5331,negative
5332,negative
5333,positive
5334,negative
5335,positive
5336,positive
5337,negative
5338,negative
5339,negative
5340,positive
5341,negative
5342,positive
5343,negative
5344,negative
5345,positive
5346,positive
5347,negative
5348,positive
5349,negative
5350,positive
5351,negative
5352,negative
5353,negative
5354,positive
5355,negative
5356,negative
5357,positive
5358,positive
5359,negative
5360,positive
5361,positive
5362,negative
5363,positive
5364,positive
5365,positive
5366,negative
5367,negative
5368,negative
5369,negative
5370,negative
5371,negative
5372,positive
5373,positive
5374,positive
5375,negative
5376,positive
5377,negative
5378,negative
5379,negative
5380,positive
5381,negative
5382,negative
5383,positive
5384,positive
5385,positive
5386,positive
5387,negative
5388,positive
5389,negative
5390,positive
5391,negative
5392,negative
5393,negative
5394,positive
5395,positive
5396,negative
5397,negative
5398,positive
5399,positive
5400,negative
5401,positive
5402,negative
5403,negative
5404,positive
5405,negative
5406,negative
5407,positive
5408,positive
5409,negative
5410,negative
5411,positive
5412,negative
5413,negative
5414,positive
5415,positive
5416,negative
5417,negative
5418,negative
5419,positive
5420,positive
5421,negative
5422,negative
5423,negative
5424,positive
5425,negative
5426,positive
5427,negative
5428,positive
5429,negative
5430,positive
5431,positive
5432,negative
5433,negative
5434,positive
5435,positive
5436,positive
5437,negative
5438,positive
5439,positive
5440,negative
5441,negative
5442,negative
5443,negative
5444,positive
5445,negative
5446,positive
5447,negative
5448,negative
5449,negative
5450,positive
5451,positive
5452,positive
5453,positive
5454,negative
5455,negative
5456,positive
5457,positive
5458,positive
5459,positive
5460,negative
5461,positive
5462,negative
5463,positive
5464,negative
5465,positive
5466,positive
5467,negative
5468,negative
5469,negative
5470,negative
5471,negative
5472,positive
5473,positive
5474,positive
5475,negative
5476,negative
5477,negative
5478,negative
5479,positive
5480,negative
5481,negative
5482,negative
5483,positive
5484,positive
5485,negative
5486,positive
5487,negative
5488,positive
5489,positive
5490,negative
5491,positive
5492,negative
5493,positive
5494,negative
5495,positive
5496,positive
5497,negative
5498,positive
5499,negative
5500,negative
5501,positive
5502,positive
5503,positive
5504,negative
5505,negative
5506,positive
5507,negative
5508,negative
5509,positive
5510,positive
5511,positive
5512,negative
5513,positive
5514,negative
5515,negative
5516,positive
5517,negative
5518,positive
5519,negative
5520,negative
5521,positive
5522,negative
5523,positive
5524,positive
5525,positive
5526,negative
5527,positive
5528,positive
5529,negative
5530,positive
5531,negative
5532,positive
5533,positive
5534,negative
5535,positive
5536,negative
5537,positive
5538,positive
5539,positive
5540,positive
5541,positive
5542,positive
5543,positive
5544,positive
5545,negative
5546,positive
5547,negative
5548,negative
5549,positive
5550,positive
5551,negative
5552,negative
5553,negative
5554,positive
5555,positive
5556,negative
5557,negative
5558,positive
5559,negative
5560,positive
5561,negative
5562,negative
5563,positive
5564,negative
5565,negative
5566,negative
5567,positive
5568,negative
5569,negative
5570,negative
5571,negative
5572,positive
5573,negative
5574,positive
5575,negative
5576,negative
5577,positive
5578,positive
5579,positive
5580,negative
5581,negative
5582,negative
5583,positive
5584,negative
5585,positive
5586,positive
5587,positive
5588,negative
5589,negative
5590,negative
5591,negative
5592,negative
5593,positive
5594,positive
5595,positive
5596,negative
5597,positive
5598,positive
5599,negative
5600,positive
5601,negative
5602,positive
5603,negative
5604,positive
5605,negative
5606,negative
5607,negative
5608,positive
5609,positive
5610,positive
5611,positive
5612,positive
5613,negative
5614,negative
5615,positive
5616,positive
5617,positive
5618,positive
5619,negative
5620,positive
5621,positive
5622,positive
5623,positive
5624,negative
5625,negative
5626,negative
5627,positive
5628,negative
5629,negative
5630,positive
5631,positive
5632,positive
5633,negative
5634,negative
5635,negative
5636,negative
5637,positive
5638,negative
5639,negative
5640,positive
5641,positive
5642,negative
5643,negative
5644,negative
5645,positive
5646,positive
5647,positive
5648,negative
5649,positive
5650,negative
5651,negative
5652,negative
5653,negative
5654,negative
5655,positive
5656,positive
5657,negative
5658,negative
5659,negative
5660,negative
5661,negative
5662,negative
5663,negative
5664,negative
5665,positive
5666,negative
5667,positive
5668,positive
5669,positive
5670,positive
5671,positive
5672,positive
5673,positive
5674,negative
5675,positive
5676,positive
5677,positive
5678,negative
5679,positive
5680,negative
5681,positive
5682,positive
5683,negative
5684,positive
5685,positive
5686,negative
5687,positive
5688,positive
5689,negative
5690,negative
5691,negative
5692,negative
5693,negative
5694,negative
5695,positive
5696,positive
5697,positive
5698,negative
5699,negative
5700,negative
5701,positive
5702,positive
5703,negative
5704,positive
5705,negative
5706,negative
5707,negative
5708,negative
5709,negative
5710,positive
5711,negative
5712,negative
5713,positive
5714,negative
5715,negative
5716,positive
5717,positive
5718,negative
5719,positive
