id,text
663,devolves into a laugh-free lecture 
664,it 's fitting that a movie as artificial and soulless as the country bears owes its genesis to an animatronic display at disneyland . 
665,if good-hearted 
666,"by the ensemble cast , the flat dialogue by vincent r. nebrida or the gutless direction by laurice guillen "
667,"is moody , oozing , chilling and heart-warming all at once "
668,"grant is certainly amusing , but "
669,", purposeless "
670,"their way around this movie directionless , "
671,a very lively dream 
672,is akin to a reader 's digest condensed version of the source material 
673,than its fair share of saucy 
674,"enters a realm where few non-porn films venture , and comes across as darkly funny , energetic , and surprisingly gentle . "
675,"for making a florid biopic about mad queens , obsessive relationships , and rampant adultery so dull "
676,and in the best way 
677,she allows each character to confront their problems openly and honestly . 
678,coordinated his own dv poetry 
679,overwrought 
680,"intimate , unguarded moments "
681,touched by the film 's conviction 
682,have no idea what in creation is going on 
683,of its oscar nomination 
684,this is n't a movie 
685,only surprise 
686,sentimental script 
687,occasion 
688,elicits strong performances from his cast 
689,i wanted more . 
690,that prevents them from firing on all cylinders 
691,also has humor and heart and very talented young actors 
692,carrying this wafer-thin movie 
693,career - kids = misery ) 
694,a classic story 
695,complaining when a film clocks in around 90 minutes these days 
696,excruciatingly 
697,vulgar 
698,to think of any film more challenging or depressing than the grey zone 
699,does n't work because there is no foundation for it 
700,in a well-balanced fashion 
701,dying and loving 
702,"tends to pile too many `` serious issues '' on its plate at times , yet "
703,as good 
704,beautiful paean 
705,this insufferable movie 
706,ian holm conquers france as an earthy napoleon 
707,"a thoroughly awful movie -- dumb , narratively chaotic , visually sloppy ... a weird amalgam of ` the thing ' and a geriatric "
708,macabre and 
709,"a sharp , amusing study of the cult of celebrity "
710,rich 
711,revolutionary spirit 
712,"this is the kind of subject matter that could so easily have been fumbled by a lesser filmmaker , "
713,mib ii is a movie that makes it possible for the viewer to doze off for a few minutes or make several runs to the concession stand and/or restroom and not feel as if he or she has missed anything . 
714,"a little uneven to be the cat 's meow , but it 's good enough to be the purr "
715,a wartime farce in the alternately comic and 
716,the nerve to speak up 
717,"covers this territory with wit and originality , suggesting that with his fourth feature "
718,a whale of a good time for both children and parents 
719,lucid work 
720,freaking out 
721,"is the kind of movie during which you want to bang your head on the seat in front of you , at its cluelessness , at its idiocy , at its utterly misplaced earnestness "
722,the subtitles fool you 
723,casts its spooky net 
724,alienated 
725,was better 
726,is so rich with period minutiae 
727,"her film is like a beautiful food entrée that is n't heated properly , so that it ends up a bit cold and relatively flavorless . "
728,is pretty funny 
729,well-rounded tribute 
730,"... portrays young brendan with his usual intelligence and subtlety , not to mention a convincing brogue . "
731,take me back to a time 
732,this italian freakshow 
733,"one of the best , most understated performances of ( jack nicholson 's ) career . "
734,then ends with a whimper 
735,plenty of laughs 
736,does n't leave you with much . 
737,"a fascinating , unnerving examination of the delusions "
738,emotionally grand 
739,enjoy the ride 
740,"terrific as nadia , a russian mail-order bride who comes to america speaking not a word of english "
741,"alone , should scare any sane person away . "
742,and withholds delivery 
743,", so who knew charles dickens could be so light-hearted ? "
744,all the dramatic weight 
745,luminous interviews 
746,is less successful on other levels 
747,of musical passion 
748,at his 12th oscar nomination 
749,'s awfully entertaining 
750,a love story as sanguine as its title 
751,"( i ) t 's certainly laudable that the movie deals with hot-button issues in a comedic context , but barbershop is n't as funny as it should be . "
752,", it 's awfully entertaining to watch . "
753,director david fincher and writer david koepp ca n't sustain it . 
754,me as unusually and unimpressively fussy 
755,"victim to sloppy plotting , "
756,bound to appeal to women looking for a howlingly trashy time 
757,this amiable picture 
758,he needs to pull his head out of his butt 
759,"not only a reminder of how they used to make movies , but also how they sometimes still can be made . "
760,aimless as an old pickup skidding completely out of control on a long patch of black ice 
761,"is nothing compared to the movie 's contrived , lame screenplay and listless direction "
762,"it 's mildly interesting to ponder the peculiar american style of justice that plays out here , but "
763,laced 
764,the spectacle of small-town competition 
765,so exaggerated and broad 
766,funny and touching 
767,the film 's lamer instincts are in the saddle 
768,"i do n't feel the least bit ashamed in admitting that my enjoyment came at the expense of seeing justice served , even if it 's a dish that 's best served cold . "
769,of faith 
770,"is good all round , but what really sets the film apart is debrauwer 's refusal to push the easy emotional buttons "
771,added depth and resonance 
772,join the pantheon of great monster/science fiction flicks 
773,"is a convincing one , "
774,once again strands his superb performers in the same old story . 
775,"it 's definitely not made for kids or their parents , for that matter "
776,outrageously creative action 
777,"are both superb , while huppert ... is magnificent . "
778,"bring a heart and reality that buoy the film , and at times , elevate it to a superior crime movie "
779,originality in ` life ' to distance it from the pack of paint-by-number romantic comedies 
780,"funny , "
781,a bad idea from frame one 
782,flatter 
783,the director had released the outtakes theatrically and used the film as a bonus feature on the dvd 
784,"the picture runs a mere 84 minutes , but it 's no glance . "
785,"this material could work , especially since the actresses in the lead roles are all more than competent "
786,"through this sloppy , made-for-movie comedy special "
787,somewhat cumbersome 
788,astounding 
789,surprise us 
790,is painfully foolish in trying to hold onto what 's left of his passe ' chopsocky glory 
791,inspired '' was a lot funnier 
792,the story is bogus and 
793,held hostage 
794,a well-intentioned effort that 's still too burdened by the actor 's offbeat sensibilities for the earnest emotional core to emerge with any degree of accessibility . 
795,delightful comedy 
796,a formula that worked five years ago but has since lost its fizz 
797,cross swords with the best of them and helm a more traditionally plotted popcorn thriller while surrendering little of his intellectual rigor or creative composure 
798,never catches fire 
799,"the script covers huge , heavy topics in a bland , surfacey way that does n't offer any insight into why , for instance , good things happen to bad people . "
800,and revolutionary spirit 
801,very very strong 
802,suitable 
803,is still quite good-natured and not a bad way to spend an hour or two . 
804,the action scenes are poorly delivered 
805,being neither 
806,"proves a servicable world war ii drama that ca n't totally hide its contrivances , but it at least calls attention to a problem hollywood too long has ignored . "
807,far more often than the warfare 
808,"... is at once playful and haunting , an in-depth portrait of an iconoclastic artist who was fundamentally unknowable even to his closest friends . "
809,engaging characters 
810,"a rather brilliant little cult item : a pastiche of children 's entertainment , superhero comics , and japanese animation "
811,sexual and romantic 
812,'s hard to resist 
813,as brave and challenging 
814,a party-hearty teen flick that scalds like acid . 
815,little less bling-bling 
816,whiney 
817,crude and unrelentingly exploitative 
818,", sometimes beautiful adaptation "
819,necessary and timely 
820,teddy bears ' picnic ranks 
821,worshipful 
822,exploitative for the art houses and too cynical 
823,volletta wallace 's maternal fury 
824,worth seeing at least once 
825,remains surprisingly idealistic 
826,"we hate ( madonna ) within the film 's first five minutes , "
827,scorsese 's mean streets redone by someone who ignored it in favor of old ` juvenile delinquent ' paperbacks with titles like leather warriors and switchblade sexpot 
828,to give blade fans another look at wesley snipes ' iconic hero doing battle with dozens of bad guys -- at once 
829,are ... 
830,great scares and 
831,that they 're stuck with a script that prevents them from firing on all cylinders 
832,that tears welled up in my eyes both times 
833,to say about the ways in which extravagant chance can distort our perspective and throw us off the path of good sense 
834,"the movie is almost completely lacking in suspense , surprise and consistent emotional conviction . "
835,"claims to sort the bad guys from the good , which is its essential problem . "
836,"friendship , love , and "
837,visually breathtaking 
838,take nothing seriously and enjoy the ride 
839,two not very absorbing characters are engaged in a romance 
840,little more than preliminary notes for a science-fiction horror film 
841,make a pretty good team 
842,"fails in making this character understandable , in getting under her skin , in exploring motivation ... well before the end "
843,lives up to the stories and faces and music of the men who are its subject . 
844,"'s at once laughable and compulsively watchable , "
845,it feels more like the pilot episode of a tv series than a feature film 
846,to change hackneyed concepts when it comes to dreaming up romantic comedies 
847,moving story 
848,useless actioners 
849,it deserves to be seen everywhere . 
850,the guy-in-a-dress genre 
851,love this movie 
852,"a mix of gritty realism , crisp storytelling and radiant compassion that effortlessly draws you in "
853,stiff or just plain bad 
854,the filmmaking clumsy and rushed 
855,"is an exercise in chilling style , and twohy films the sub , inside and out , with an eye on preserving a sense of mystery . "
856,"slow and ponderous , but rohmer 's drama builds to an intense indoor drama about compassion , sacrifice , and christian love in the face of political corruption . "
857,"a dull , inconsistent , dishonest female bonding picture . "
858,to make such a worthless film 
859,"buy is an accomplished actress , and "
860,live-action cartoon 
861,the picture is so lovely toward the end 
862,bewilderingly brilliant and entertaining 
863,an effective portrait 
864,grade-school audience 
865,strangely funny 
866,"just a simple fable done in an artless sytle , "
867,by taking your expectations and twisting them just a bit 
868,like done-to-death material 
869,is as blasphemous and nonsensical as a luis buñuel film 
870,to be a compelling 
871,has n't escaped the rut dug by the last one 
872,"we never truly come to care about the main characters and whether or not they 'll wind up together , and michele 's spiritual quest is neither amusing nor dramatic enough to sustain interest "
873,demonstrates a vivid imagination and an impressive style 
874,amazing 
875,wall 
876,chatty fish 
877,'s no point in extracting the bare bones of byatt 's plot for purposes of bland hollywood romance 
878,unacceptable 
879,"macdowell ... gives give a solid , anguished performance that eclipses nearly everything else she 's ever done . "
880,thriller `` new best friend '' 
881,"caruso sometimes descends into sub-tarantino cuteness ... but for the most part he makes sure the salton sea works the way a good noir should , keeping it tight and nasty . "
882,an excuse 
883,when you 're a struggling nobody 
884,just another situation romance 
885,"some movies suck you in despite their flaws , "
886,crafted but ultimately hollow mockumentary 
887,is easily 
888,"with a large cast representing a broad cross-section , tavernier 's film bounds along with the rat-a-tat energy of `` his girl friday , '' maintaining a light touch while tackling serious themes . "
889,"the adventures that happen along the way seem repetitive and designed to fill time , providing no real sense of suspense "
890,a valiant attempt to tell a story about the vietnam war before the pathology set in 
891,because it was particularly funny 
892,an inspiring tale of survival wrapped in the heart-pounding suspense of a stylish psychological thriller 
893,", kissing jessica stein injects freshness and spirit into the romantic comedy genre , which has been held hostage by generic scripts that seek to remake sleepless in seattle again and again . "
894,"permeates all its aspects -- from the tv movie-esque , affected child acting to the dullest irish pub scenes ever filmed "
895,spousal abuse 
896,"is leguizamo 's best movie work so far , a subtle and richly internalized performance "
897,'s actually watchable 
898,the triumph 
899,worldly-wise and very funny 
900,both a beautifully made nature film and a tribute to a woman whose passion for this region and its inhabitants still shines in her quiet blue eyes . 
901,"of the road , where the thematic ironies are too obvious and the sexual politics too smug "
902,are clinically depressed and have abandoned their slim hopes and dreams 
903,toback 's deranged immediacy makes it seem fresh again . 
904,many can aspire but none can equal 
905,watching it leaves you giddy 
906,soulless techno-tripe 
907,be the cat 's meow 
908,dated and unfunny 
909,"this too-long , spoofy update "
910,irwin is so earnest that it 's hard to resist his pleas to spare wildlife and respect their environs . 
911,"i thought i heard a mysterious voice , and felt myself powerfully drawn toward the light -- the light of the exit sign . "
912,on the young woman 's infirmity and her naive dreams 
913,to be liberating 
914,a teenage boy out there somewhere who 's dying for this kind of entertainment 
915,", pinocchio never quite achieves the feel of a fanciful motion picture . "
916,a sincerely crafted picture 
917,students that deals with first love sweetly but also seriously . 
918,be probing why a guy with his talent ended up in a movie this bad 
919,turmoil 
920,not scarier 
921,found myself strangely moved by even the corniest and most hackneyed contrivances . 
922,this ludicrous film 
923,the magic that made it all work 
924,modern art 
925,", unassuming , subordinate "
926,so horrendously confusing 
927,"not only does the thoroughly formulaic film represent totally exemplify middle-of-the-road mainstream , it also represents glossy hollywood at its laziest . "
928,present an unflinching look 
929,delivers roughly equal amounts of beautiful movement and inside information . 
930,kitschy goodwill 
931,this frozen tundra soap opera 
932,fails to fulfill its own ambitious goals 
933,"achieving some honest insight into relationships that most high-concept films candy-coat with pat storylines , precious circumstances and beautiful stars "
934,cruel story 
935,is a just a waste 
936,that the german film industry can not make a delightful comedy centering on food 
937,uncompromising film 
938,cold-hearted 
939,"acquires an undeniable entertainment value as the slight , pale mr. broomfield continues to force himself on people and into situations that would make lesser men run for cover "
940,parents beware ; this is downright movie penance 
941,"to keep you at the edge of your seat with its shape-shifting perils , political intrigue and brushes with calamity "
942,includes battlefield earth and showgirls 
943,oodles of charm 
944,as pedestrian as they come . 
945,this director 's cut -- which adds 51 minutes -- takes a great film and turns it into a mundane soap opera . 
946,"essentially ruined -- or , rather , "
947,ditsy 
948,it quickly enters the pantheon of wreckage that includes battlefield earth and showgirls 
949,a pale imitation 
950,gleefully 
951,( t ) his slop 
952,"focusing on eccentricity but failing , ultimately , to make something bigger out of its scrapbook of oddballs "
953,"anybody who enjoys quirky , fun , popcorn movies with a touch of silliness and a little bloodshed . "
954,in narcissism and self-congratulation disguised as a tribute 
955,mind-numbing indifference 
956,filming the teeming life on the reefs 
957,recite some of this laughable dialogue 
958,scene the impressively discreet filmmakers may have expected to record with their mini dv 
959,"a quaint , romanticized rendering "
960,"pokes , provokes , takes expressionistic license "
961,will likely set the cause of woman warriors back decades 
962,"it 's definitely not made for kids or their parents , for that matter , and i think even fans of sandler 's comic taste may find it uninteresting "
963,at an idea that should 've been so much more even if it was only made for teenage boys and wrestling fans 
964,"far too clever by half , howard 's film is really a series of strung-together moments , with all the spaces in between filled with fantasies , daydreams , memories and one fantastic visual trope after another . "
965,sounds like another clever if pointless excursion into the abyss 
966,"its true-to-life characters , its sensitive acting , its unadorned view of rural life and the subtle direction of first-timer hilary birmingham "
967,breathes extraordinary life into the private existence of the inuit people 
968,"another wholly unnecessary addition to the growing , moldering pile of , well , extreme stunt "
969,"philosophers , not filmmakers "
970,careless and unfocused 
971,unfortunately also 
972,in memory 
973,so boring that even its target audience talked all the way through it . 
974,should be commended for illustrating the merits of fighting hard for something that really matters . 
975,this is a superior horror flick . 
976,a mesmerizing cinematic poem from the first frame to the last . 
977,remove spider-man the movie from its red herring surroundings and it 's apparent that this is one summer film that satisfies . 
978,nothing can detract from the affection of that moral favorite : friends will be friends through thick and thin 
979,mention `` solaris '' five years from now and i 'm sure those who saw it will have an opinion to share . 
980,pained 
981,the dialogue and drama often food-spittingly funny 
982,lend some dignity to a dumb story 
983,"a burst of color , music , and dance that only the most practiced curmudgeon could fail to crack a smile at . "
984,does seem pretty unbelievable at times 
985,"if it had been only half-an-hour long or a tv special , the humor would have been fast and furious -- at ninety minutes , it drags "
986,slice of comedic bliss 
987,motivated by nothing 
988,clear-eyed chronicle 
989,our culture is headed down the toilet with the ferocity of a frozen burrito after an all-night tequila bender -- and 
990,"show-stoppingly hilarious , but scathingly witty "
991,make gangster no. 1 a worthwhile moviegoing experience . 
992,"( lee ) treats his audience the same way that jim brown treats his women -- as dumb , credulous , unassuming , subordinate subjects . "
993,have the best of both worlds 
994,does not make for much of a movie . 
995,that ca n't get sufficient distance from leroy 's 
996,anyone who has ever suspected hollywood of being overrun by corrupt and hedonistic weasels 
997,it does n't give a damn 
998,bloody beauty as vivid 
999,( 
1000,is impressive for the sights and sounds of the wondrous beats the world has to offer 
