id,text
419,"HANOVER , Germany 1996-08-27"
420,""" I think that it would be very difficult to select which municipal elections would have to be cancelled ."
421,""" They made me sign an undertaking not to sell the books to anyone at the risk of legal action ."
422,- 2 Phil Mickelson through 7
423,Cur Acc ( bln pts ) May - 9.5 - 42.0 - 110.4 - -
424,-- Sydney Newsroom 61-2 9373-1800
425,No going back on democracy ; attempts to tamper with security and stability will not be tolerated .
426,IRAQ
427,"Woosnam 70 76 , Miguel Angel Jimenez ( Spain ) 74 72 , Klas"
428,CURRENCIES AT 1500 GMT
429,"The poll of registered voters showed a shift in favor of the Democrats in the elections for House of Representatives , with 51 percent saying that if the vote were today they would go for a Democrat and 41 percent opting for a Republican ."
430,Freiburg 3 1 0 2 5 10 3
431,Jet fuel stocks lowered as the aviation sector bought .
432,CRICKET - SRI LANKA BEAT INDIA BY 9 WICKETS IN ONE-DAY MATCH .
433,matches played on Wednesday :
434,Kispest 3 Pecs 1
435,CHICAGO 8 Florida 3
436,7. Tristan Hoffman ( Neths ) TVM same time
437,"Muthiah Muralitharan , Ravindra Pushpakumara"
438,"-- Garry West , Amsterdam newsroom +31 20 504 5000"
439,""" The more important thing for me was to get them down here and have a chat ."
440,7. Laban Rotich ( Kenya ) 3:34.12
441,211 Robert Allenby ( Australia ) 69 71 71
442,9. Agnieszka Godras ( Poland ) 8
443,CHICAGO 1996-08-22
444,U.S. Midwest hog market seen steady Tuesday - trade .
445,Scores of software and hardware companies that had hoped for a big boost in sales were disappointed when only a brief spike materialized .
446,"-- "" Based on our simulated production , income and cash flow models , common shares of Royal Oak are at a significant discount to the industry averages , "" EVEREN said ."
447,""" This may explain some mistakes against some journalists and writers , "" he said ."
448,KATHMANDU 1996-08-27
449,"Mandsaur 10 Yellow 12,600-12,750 12,700-12,850"
450,TEXAS 75 56 .573 -
451,*
452,"A third well drilled in this area , the Trax et al Morinville 2-25 , encountered the Leduc Reef but tested wet ."
453,SOCCER - UEFA REWARDS THREE COUNTRIES FOR FAIR PLAY .
454,'
455,Adelaide 14.12 ( 96 ) Collingwood 24 .
456,2. Van Heeswijk 1 second behind
457,CRICKET - POLICE COMMANDOS ON HAND FOR AUSTRALIANS ' FIRST MATCH .
458,"But by mid-August , a company spokesman said repairs had been carried out without any shutdown ."
459,W L PCT GB
460,"Carlisle , Hull v Barnet , Leyton Orient v Hartlepool , Mansfield v"
461,"1886 - At Skeleton Canyon in Arizona , Geronimo , Apache chief and leader of the last great Red Indian rebellion finally surrendered to General Nelson Miles ."
462,OFK Beograd 2 Mladost ( BJ ) 2
463,"Political observers said the turn-out was disappointing for a city of about 12 million people , possibly indicating that the MQM , although a member of the opposition alliance , had not mobilised its supporters for the event ."
464,"We will ask the ( EU ) scientific and veterinary committee to examine it , "" Commission spokesman Gerard Kiely told Reuters ."
465,"Two Thai border policemen were seriously wounded on Sunday when members of a Burmese rebel splinter faction ambushed their patrol in northwest Thailand , security officers said ."
466,Castleford 22 9 0 13 548 599 18
467,A header from Helmer and an acrobatic strike from Klinsmann gave Bayern a two-goal cushion at halftime .
468,+3 Anders Forsbrand ( Sweden ) through 5
469,Airdrieonians 0 East Fife 0
470,Club Brugge 4 2 2 0 10 4 8
471,MGT / UND 0.275 SELL CONC 1.60 PRAECIP =
472,He was promoted to chief detective earlier this year .
473,MAY 1996 CDU / CSU SPD FDP Greens PDS
474,5. Capiot 5
475,Firsy day
476,"Eritrea cut diplomatic ties with Sudan in 1994 , accusing it of training rebels to make raids into Eritrea ."
477,League favourites PSG scored a convincing 1-0 win over Nantes and confirmed they would again be the team to beat this season .
478,"In northern Texas , the current rainfall situation was similar to most of Oklahoma , said Rodney Mosier , executive assistant for the Texas Wheat Producers ."
479,""" The United Nations would like to employ hundreds of foreign monitors ."
480,"It started operations in January 1985 and has registered capital of 1.56 billion baht , it said but gave no further details ."
481,There seemed scant danger until the Surrey player swooped on to the ball and returned off balance to county team mate Alec Stewart who whipped off the bails .
482,opening weekend of the Argentine Apertura championship :
483,Cairo says several Egyptian militants on the run from death sentences or convictions for violent attacks at home have taken shelter in Britain .
484,Army troops were called in to evacuate residents of low-lying areas to higher ground .
485,"The agency also proposed rule changes that would require continuous "" bid "" and "" ask "" quotations from exchange specialists and market makers who trade more than 1 percent of a stock during any quarter on Nasdaq ."
486,"Americast said Southern New England Telecommunications Corp. has signed a letter of intent to join the group , which plans to provide a home entertainment service similar to cable television ."
487,It quoted the lawyer of Gianfranco Stevanin as saying the 35-year-old farmer confessed on Friday to a Verona magistrate that he had killed and mutilated the women .
488,Spartak Trnava 4 2 2 0 10 5 8
489,""" People are morose and it 's not the post-holiday period or the budget or company results that are going to lift anyone 's spirits , "" a broker said ."
490,Gluten feed 18 pct pellets Spot - 117.00 unc
491,NOTES : Second quarter figures not available .
492,"Some 25,000 Palestinian labourers are likely to stay away from their jobs , mainly in construction , in Israel ."
493,"Tsang , who made the remarks during a visit to New Zealand , also spoke strongly in favour of keeping the Hong Kong dollar pegged to its U.S. counterpart , and said negotiations with China on next year 's budget were going smoothly ."
494,Three Dutch players have pulled out of the squad for Saturday 's friendly international soccer match against Brazil in Amsterdam .
495,"Despite power shortages , ACC achieved a satisfactory growth in production during the year with the help of its power plants ."
496,--
497,"Last October he was invited to attend the referendum held on Iraq 's presidency , which extended Saddam 's term for seven more years ."
498,Raith 0 Motherwell 3
499,SAN FRANCISCO 54 73 .425 15
500,CENTRAL DIVISION
501,"JYVASKLYA , Finland 1996-08-25"
502,Mexico same-day Cetes rates rise on nervousness .
503,CRICKET - PAKISTAN 229-1 V ENGLAND - close .
504,PRESS DIGEST - Lebanon - Aug 22 .
505,SV Ried 6 1 1 4 6 9 4
506,Petra Drnovice 3 1 1 1 7 5 4
507,JORNAL DE ANGOLA
508,"On Tuesday , cotton prices fell on profit-taking prompted by increased offerings from state agencies ."
509,"Dr. Jack Kevorkian attended his third suicide in less than a week on Thursday , bringing the body of a 40-year-old Missouri woman suffering from multiple sclerosis to a hospital emergency room , doctors said ."
510,PARIS 1996-08-29
511,"Standings ( tabulate under games played , won , drawn , lost ,"
512,"Margaret McCullough , 55 , was found dead in her home on Saturday with gunshot wounds to the head ."
513,Western Suburbs 21 11 1 9 382 426 23
514,"We won the game , "" said Moyer ."
515,"20-6-70-2 , Mohammad Akram 12-1-41-1 , Mushtaq Ahmed 27-5-78-2 ,"
516,"An Italian farmer accused of multiple homocide has confessed to mutilating the bodies of four women after having sex with them , the Italian news agency ANSA reported on Saturday ."
517,Revenue from long-distance passenger
518,The ball bounced back to Smicer 's feet and he scored .
519,"Millns , who toured Australia with England A in 1992/93 , replaces former England all-rounder Phillip DeFreitas as Boland 's overseas professional ."
520,CENTRAL DIVISION
521,INDICATORS - Hungary - updated Aug 22 .
522,"William Fox broke into his wife 's home on Tuesday morning , shooting her dead and wounding his 16-year-old son , his son 's girlfriend and a neighbour , police said ."
523,China says militant Japan must face war past .
524,"the recovery is still continuing . """
525,* President Bill Clinton is expected to propose a tax break on home sales .
526,"One feature of the Java language is that small software programmes , known as "" applets "" because they are small applications , can be downloaded from the server computers at the centre of networks onto individual computers for use ."
527,"The economy is not recovering smoothly or at a fast pace . """
528,CHICAGO 70 64 .522 10
529,Bundesliga standings after Saturday 's games ( tabulate under
530,1. Svetlana Samokhalova ( Russia ) 28 points ( in 32
531,"Nicaraguan President Violeta Chamorro was due to fly to the United States on Saturday for a medical check-up to determine if surgery was needed on the lower part of her spinal column , the government said on Friday ."
532,""" Its just desserts for all the ' bolos ' ( drunkards ) who sleep in the streets of our beautiful town , "" said a woman who worked in the local market ."
533,ATLANTA 81 47 .633 -
534,Espinho 1 Sporting 3
535,"In Chicago , Erik Hanson outdueled Alex Fernandez , and Jacob Brumfield drove in Otis Nixon with the game 's only run in the sixth inning as the Toronto Blue Jays blanked the White Sox 1-0 in a game shortened to six innings due to rain ."
536,Men 's singles
537,NEW YORK 1996-08-28
538,( Barcelona win 6-5 on aggregate )
539,10. Rubens Barrichello ( Brazil ) Jordan 1:53.152
540,Colchester 3 0 2 1 1 3 2
541,"An Amtrak train struck a logging truck early on Tuesday and derailed , Vermont state police said ."
542,6. Peter Pieters - Tomas Post ( Netherlands ) 14
543,The 26-year-old Brazilian had risen into the top 30 in 1992 .
544,The 38 players are schedeled to resume their rounds on Saturday morning before the third round begins .
545,The company has announced plans to take a charge against earnings of $ 50 million to $ 80 million to write down the value of assets and inventories and cover severance payments .
546,"Chelsea , 16 , was at President Bill Clinton 's side as he rode the rails through parts of West Virginia , Kentucky and Ohio , and was introduced at every stop ."
547,3 - Wayne Ferreira ( South Africa ) beat Tim Henman ( Britain ) 6-4
548,Interest 2.78 vs 2.69
549,LUSAKA 1996-08-28
550,8. Belarus 8.39
551,The magazine said video cameras had also been used to film the couple and that a sound-track existed .
552,"Ally McCoist is also in great scoring form at the moment . """
553,"Bosnian refugees in Hungary , the first to vote last weekend in their country 's first post-war election , found the rules confusing and some had no idea who they voted for , refugees and officials said on Wednesday ."
554,PRESS DIGEST - Israel - Aug 25 .
555,"Some Moslem refugees among the 385 registered voters Hungary 's largest camp Nagyatad have written to the OSCE complaining that they were unable to vote in contests for the president or assembly of the Bosnian-Croat Federation , where most Moslems live ."
556,The hearing is due to resume on Thursday .
557,3. Fiona May ( Italy ) 6.64
558,- MIDEAST GULF / RED SEA
559,Some human rights groups have criticised the government 's handling of the situation .
560,"It is a holy war for us , "" he said ."
561,"3. Lee Westwood 301,972"
562,""" The Russian side confirmed that the ceasefire is in place and they will keep to it , "" Erdmann told Reuters after speaking by telephone to Ischinger , who had met the officials on a two-day visit to Moscow ."
563,"It gets my adrenalin going , those taxi drivers ."
564,"Right fielder Bobby Bonilla was after the ball , which was touched by fans at the top of the scoreboard in right ."
565,9 - Cedric Pioline ( France ) beat Gregory Carraz ( France ) 7-6
566,The man drew attention to himself in the North Island town of Tauranga while trying to reverse his car out of a pothole on Saturday night .
567,Acting Socialist leader Servet Pellumbi has said he too will urge the party to scrap the ideas of Karl Marx at the congress .
568,The question is being studied separately by two EU scientific committees .
569,Thomas Daschle .
570,Banking group ING traded ex-dividend today and finished 0.60 guilders weaker at 52.90 as a result .
571,CRICKET - ENGLISH COUNTY CHAMPIONSHIP SCORES .
572,Insurers ' five-10 and 10-15 day loans were made at a steady 8.0 percent after last week 's drop from an earlier 15 percent .
573,""" It was always going to be a tough day with participation so low ."
574,Masterkova clearly enjoyed it .
575,Florida boy kills himself before starting new school .
576,- The government is facing extreme difficulties in meeting its revenue collections targets for 1996/97 .
577,MSK Zilina 4 0 0 4 0 6 0
578,Dealers estimate that the shortfall will increase due to the inflow of funds before the end of the month .
579,Cleveland 12 DETROIT 2
580,"Outlook for a bullish cattle-on-feed report is also expected to lend support and prompt some bull spreading , analysts said ."
581,"The work on black troops has provided new insight into the rhythms of plantation talk and culture , said John Simon , professor of history at Southern Illinois University at Carbondale and editor of Gen ."
582,"Revs 20,167 18,623"
583,Rakow Czestochowa 7 2 1 4 6 10 7
584,CALL : Non-Callable NIC
585,FISCAL AGENT - Tokyo-Mitsubishi Bank
586,Zeng Yaqiong ( China ) beat Li Feng ( New Zealand ) 11-9 11-6
587,"Scifo ( Monaco ) , James Debbah ( Nice ) , Patrice Loko ( PSG ) ,"
588,Shr C$ 0.04 C$ 0.08
589,"( Legia Warsaw ) , Ryszard Wieczorek ( Odra Wodzislaw )"
590,""" Those little seconds were like an hour to me , "" said Oncins , who promptly fired two serves barely contained by the baseline as he frittered away his best chance ."
591,HONG KONG 1996-08-27
592,"U.S. wheat major net sales activity in the week ended Aug 22 reported by exporters for the following purchasing countries , in tonnes :"
593,Davenport had drawn one of the toughest first-round assignments of any of the seeded players in 17th-ranked Karina Habsudova of Slovakia .
594,ZIFA vice-chairman Vincent Pamire said Grobbelaar would take charge for a match against Tanzania in Harare on September 29 in the five-nation Castle Cup of Africa tournament and an African Nations ' Cup first round qualifier against Sudan in Khartoum on October 5 .
595,BASEBALL - MAJOR LEAGUE RESULTS MONDAY .
596,Over a dozen peace deals have collapsed .
597,Ukraine hails peace as marks five-year independence .
598,"team has the same number of wins and points , precedence goes to"
599,"Liam caught a taxi back to London saying he had "" problems at home "" ."
600,HONG KONG 1996-08-29
601,"Attendance : 25,000"
602,"LAS CRUCES , N.M. 1996-08-22"
603,Kankkunen has set an astonishing pace for a driver who has not rallied for three months .
604,"Net foreign debt May $ 14,390.7 million ( April $ 15,704.3 million )"
605,SOCCER - ENGLISH SOCCER RESULTS .
606,Income Statement Data :
607,"Machado , 19 , flew to Los Angeles after slipping away from the New Mexico desert town of Las Cruces , where she attended the 1996 Miss Teen USA pageant on Wednesday ."
608,Reuters has not verified these stories and does not vouch for their accuracy .
609,- Operating profit 9 vs 3
610,"The Socialists , reformed heirs to the communists , pulled out of the poll saying it was a sham ."
611,"He had earlier visited Japan , South Korea and China ."
612,JOHANNESBURG 1996-08-28
613,Aamir Sohail 6-1-17-0
614,R. Dravid not out 7
615,OAKLAND 64 72 .471 12 1/2
616,He said the lifestyle associated with being Miss Universe could make routine exercise difficult .
617,Preston 0 Bristol Rovers 0
618,HOEK LOOS H1 NET PROFIT 28.9 MLN GUILDERS .
619,"But an attending doctor said Mother Teresa , who turns 86 next Tuesday , was conscious and in stable condition ."
620,ATHLETICS - CHRISTIE AND JOHNSON ASKED TO JOIN OWENS ' TRIBUTE .
621,"Wasim rattled along to 30 not out , outscoring his partner who was unbeaten on 24 at the break , although the weather was again threatening to play the dominant role ."
622,"One-month swap was at 18.0 / 18.5 , two at 34.0 / 35.0 , three at 52.75 / 53.50 and six at 106.5 / 107.0 points ."
623,"to finish their rounds on the 7,149 yard , par 70 Firestone C.C"
624,"The task Mother Teresa began alone in 1949 in the slums of densely-populated Calcutta , and grew to touch the hearts of people around the world ."
625,Coolee City WA 5.13 up .02 --- --- 4.7000 unc
626,2. Anders Olofsson ( Sweden ) / Luciano della Noce ( Italy ) Ennea
627,"Former businessman and soccer boss Bernard Tapie said that he would give up his seat in the National Assembly by Wednesday , the day a film by Claude Lelouche in which he stars opens in France ."
628,A prison official said Yassin had a mild case of pneumonia .
629,"Oklahoma 's Agricultural Statistics Service showed similar conditions , rating topsoil moisture levels as seven percent surplus , 81 percent adequate and 12 percent short to very short ."
630,"While Clinton takes a train trip to the Democratic Convention that will renominate him on Wednesday for a second term , Gore is the bright star in the convention city now ."
631,Wasim Akram st Stewart b Croft 40
632,Tromso 2 Kongsvinger 1
633,"9,306,000 11,346,000 17,166,000 11,046,000"
634,"5. Mark McNulty ( Zimbabwe ) 254,247"
635,He said the man on the videotape did not match the description given by the jewelry store owner .
636,"7-1-24-0 , Mushtaq Ahmed 7-2-11-0 , Aamir Sohail 2-1-4-0"
637,"The U.S. and Colombian governments reached an agreement that will allow AMR Corp 's American Airlines to operate three round-trip flights between New York and Bogota , the Department of Transportation said Friday ."
638,English County Championship
639,"THURSDAY , AUGUST 29TH SCHEDULE"
640,"She will be accompanied by several officials who will sign a cultural agreement with South Africa , where the Dutch were the first European settlers in 1652 ."
641,-- Moscow Newsroom +7095 941 8520
642,SOCCER - ETHIOPIA BEAT UGANDA ON PENALTIES IN AFRICAN NATIONS CUP .
643,Frankfurt was the one bright spot in Europe .
644,There was no immediate comment on the report from the White House .
645,"Most , including former president F.W. de Klerk and African National Congress Deputy President Thabo Mbeki , offered apologies for any mistakes they had made and accepted broad responsibility for the actions of their foot soldiers ."
646,3. Paul Koech ( Kenya ) 26:56.78
647,NEW YORK 1996-08-22
648,"7,718,000 6,828,000 14,668,000 13,091,000"
649,** Ciputra Development on reports of a plan to build property projects worth $ 2 billion in Jakarta and Surabaya .
650,SYDNEY 1996-08-23
651,Vitesse Arnhem upstaged Utrecht 1-0 despite ending the match with only nine men following the dismissal of defenders Raymond Atteveld and Erwin van der Looi .
652,Pescara 's Ottavio Palladini shattered Parma with goals in the second and fourth minutes .
653,Ajax Amsterdam 2 1 0 1 1 2 3
654,"Including the costs of the two abandoned wells , the company said , these first prospects have added to reserves at a finding cost of about U.S. $ 2 per barrel of oil equivalent ."
655,"66 69 68 , Francisco Cea ( Spain ) 68 66 69 , Pedro Linhart"
656,"201 Stephen Ames ( Trinidad ) 68 65 68 , Roger Chapman 72 62 67 ,"
657,Southend 3 0 1 2 1 7 1
658,Namibia 6 Botswana 0
659,Alaniya Vladikavkaz 24 16 5 3 48 25 53
660,Main Tunisian opposition party ousted from HQ .
661,league soccer match on Sunday :
662,Gimnasia-Jujuy 1 Platense 0
663,WESTERN DIVISION
664,3-mth Helibor 3.40 pct 3.40 pct
665,Lada Togliatti 1 Spartak Moscow 1
666,The BLOM Stock Index which covers both markets rose 0.04 percent to 903.09 and the LISPI index rose 0.02 percent to 81.58 .
667,Vitesse Arnhem 1 ( Vierklau 85th ) Sparta Rotterdam 1 ( Gerard
668,His deputy earlier speculated at least 10 days .
669,LAST JCR LAST JBRI A LAST NIS
670,"In announcing its decision , Penn Treaty said it "" will continue to actively pursue entering into the New York long-term care market through licensing or by acquisition . """
671,2-2 on aggregate .
672,Constructors ' championship :
673,CHICAGO 1996-08-27
674,"The IOC tender had "" a bearish impact , but not a great impact , "" one German player said ."
675,"Johnson , the 200 metres world record holder , and Britain 's 1992 Olympic 100 champion Christie confirmed on Thursday that they would join 100 record holder Bailey and Namibia 's Frankie Fredericks in one of the greatest 4x100 squads ever assembled ."
676,Extras ( b-1 lb-8 w-3 nb-3 ) 15
677,"At Minnesota , Ken Hill allowed two runs en route to his sixth complete game of the season and Rusty Greer added three hits , including a homer , and two RBI as the red-hot Texas Rangers routed the Twins 11-2 ."
678,"MINNETONKA , Minn ."
679,- High Court officials have unearthed police-run human cages at Tando Allahyar near Hyderabad .
680,Sylvie Florence
681,"Lebed interrupted talks with Chechnya 's separatists on a political deal on Sunday , saying he had to consult with Yeltsin ."
682,"after Tuesday 's matches ( tabulated under played , won , drawn ,"
683,"Both Meri , 67 , and Ruutel , 68 will automatically be listed as candidates but the election will also be open to new nominations with the backing of any 21 members of the college ."
684,UAG 1 Neza 2
685,"An Iraqi Kurdish group on Wednesday said Iraq was massing troops near Kurdish regions in the north , where a U.S.-led allied air force protects the local population against attacks from Baghdad ."
686,"Hashimoto , who arrived at 11 a.m. ( 1700 GMT ) , showed no sign of having felt the quake , witnesses said ."
687,M. Dekker not out 8
688,"Chua said offenders could face a two-year prison sentence and a maximum fine of 5,000 ringgit ( $ 2000 ) ."
689,- Parliament completes draft law on protection of river waters in Iraq .
690,"70 Tim Herron , Duffy Waldorf , Davis Love , Anders Forsbrand"
691,BOSTON AT CALIFORNIA
692,"-- John Gilardi , Frankfurt Newsroom , +49 69 756525"
693,"LAST SALE : $ 7,330,000 ( MBIA ) 3/1/90 @ 6.14900 % NIC ; 4yrs 4mos Avg ; BBI-7.27 %"
694,SoCal Edison sees 2 power lines back today .
695,"2 - Christopher Wreh ( Guingamp ) , Marc-Vivien Foe ( Lens ) , Enzo"
696,But Taha said that the absence of relevent legislations may have resulted in some mistakes by some security officials .
697,"A crowd of 2,000 paid $ 10 a head to hear the former star running back for the Buffalo Bills professional football club and a Football Hall of Fame member on Wednesday night ."
698,""" If they 're saying at least 20 percent , then their internal forecasts are probably saying 25 or 30 percent , "" said one Sydney media analyst who declined to be named ."
699,"With 2.5 percent gross domestic product growth expected for 1996 , new job growth should slowly lower the unemployment rate over the rest of the year ."
700,HONG KONG 1996-08-22
701,World Series cricket match between India and Sri Lanka on
702,Conversion : Boeta Wessels .
703,Criciuma 5 1 2 2 7 8 5
704,SOCCER - PORTUGUESE FIRST DIVISION RESULT .
705,"NUREMBERG , Germany 1996-08-28"
706,He said caps and floors would be well bid after the round of interest rate cuts due to the fact these rates should stay low at the short end .
707,Bohdan Ulihrach ( Czech Republic ) vs. 14 - Alberto Costa
708,MANAMA 1996-08-22
709,"Lead batteries , delivered consumer 4.5 to 6.0 cents / pound"
710,Tami Whitlinger Jones ( U.S. ) beat Amy Frazier ( U.S. ) 7-6 ( 7-3 ) 6-2
711,"Bonnet , who has been coaching the Kwazulu-Natal provincial team , takes over from Englishman Gavin Featherstone who took South Africa to 10th place in the Olympic Games in Atlanta ."
712,"The callers said his life could be cut short , the newspaper said ."
713,Following are the European soccer
714,Their teenaged son sat in a VIP box with first lady Hillary Rodham Clinton and watched as his father returned to his wheelchair .
715,9-120
716,TRADE BALANCE
717,Martin Damm ( Czech Republic ) beat 6 - Younes El Aynaoui
718,AEI 's Spanish operation wins ISO 9002 .
719,"In an effort to paint the drug issue in non-political terms , Dole said three times during his 20-minute address that illegal drug use was neither a Democratic nor a Republican issue but one that involves all people ."
720,TEXAS 74 56 .569 -
721,David Rikl ( Czech Republic ) vs. Hicham Arazi ( Morocco )
722,LAGOS 1996-05-28
723,"Gas oil 1,600 1,650 1,850-1,900"
724,( $ 1=35.73 rupees )
725,The Dayton peace accords guaranteed refugees the right to return to their homes and ensured freedom of movement across ethnic lines .
726,Michael Stich nearly pulled out of the U.S. Open in protest over the men 's seeding fiasco but the former Wimbledon champion was glad he stayed after sweating out a four-set win on Monday over qualifier Tommy Haas .
727,Rebels of the Revolutionary United Front agreed a ceasefire in April .
728,"Mike Clayton ( Australia ) 69 76 , Emanuele Canonica ( Italy )"
729,"Bulgarian air traffic controllers will go on strike on September 3 demanding higher pay , the chief of the Bulgarian association of air traffic controllers ( Bulatka ) said on Monday ."
730,"Attendance 13,500 ."
731,HELSINKI 1996-08-27
732,Haitai 10 Hanwha 4
733,Summaries of French first division
734,Freiburg 3 1 0 2 5 10 3
735,"It said another , the Cometra et al Morinville 11-13 , has logged 128 feet of productive Leduc Reef at 5,400 feet and is flowing water free at the rate of 590 barrels of oil per day on a 15 / 64ths-inch choke ."
736,"On the official Beirut Stock Exchange , only 1,185 Ciments Libanais shares were traded at $ 1.1875 compared with 2,036 shares traded on Thursday at the same price ."
737,Arafat to meet Peres in Gaza after flight ban .
738,Bristol City 3 1 0 2 7 4 3
739,"Athens and Tirana signed an accord in May to legalise the status of Albanian immigrant workers , estimated at 350,000 , and remove a long-standing stumbling block in relations between the two Balkan neighbours ."
740,Togo win 1-0 on aggregaete
741,Foreign exchange controls were removed April 22 as part of a wider IMF-sponsored program .
742,Reuters has not verified these stories and does not vouch for their accuracy .
743,"To be sure , sales of Windows 95 and the accompanying Office 95 upgrade drove Microsoft sales up 46 percent last year to a record $ 8.67 billion and cemented the company 's status as the industry 's dominant company ."
744,Portuguesa 2 Parana 0
745,Andy Caddick 1 1 0 4 4 4.00
746,"Jews and Christians who do not pray should accompany them and stand behind them , "" Arafat said ."
747,An announcement was planned in Chicago Wednesday .
748,"Nearly every African member who spoke , as well as most Security Council members , however , were unsympathetic towards the government of President Pierre Buyoya , an army major put in power in a July coup by the Tutsi-run military , which is locked in a guerrilla war with the majority Hutus ."
749,HOUSTON 72 62 .537 -
750,LONDON 1996-08-22
751,In Larnaca : AEK Larnaca ( Cyprus ) 5 Kotaik Abovyan ( Armenia )
752,MGT / UND 5 BP SELL CONC 5 BP PRAECIP =
753,1ST CPN : 05/01/97
754,10. Keiichi Kitigawa ( Japan ) Suzuki 38:42.333
755,1. Max van Heeswijk ( Netherlands ) Motorola 4 hours 39 minutes
756,"Balance +3,831 +3,428 +12,696 +15,272"
757,soccer match played on Sunday :
758,282 Corey Pavin 73 70 70 69
759,SOCCER - BELGIAN FIRST DIVISION RESULTS .
760,"A Thai consular official has fled Hong Kong after being questioned by anti-corruption police in connection with soliciting bribes to issue a passport , Hong Kong government radio said on Thursday ."
761,Inzamam-ul-Haq c Hussain b Mullally 35
762,"Peres is expected to fly home on Friday , officials said ."
763,"Women who get measles while pregnant may have babies at higher risk of Crohn 's disease , a debilitating bowel disorder , researchers said on Friday ."
764,"- Shimon Peres to Morocco , will stay at king 's private residence ."
765,1-6 6-1
766,EL MUNDO
767,Possession of 30 grammes ( just over an ounce ) of heroin or five kg ( 11 lb ) of opium is punishable by death in Iran .
768,A recent survey showed that illegal drug use among 12-17 year-olds had doubled in the past four years .
769,Montpellier 0 Cannes 1 ( Charvet 8th ) .
770,MSV Duisburg 3 0 0 3 1 8 0
771,"It was maybe my best first round match in a Grand Slam I ever played . """
772,"Raith lost their first two games of the season away to Rangers and Celtic , then crashed 3-0 at home to Motherwell on Saturday ."
773,Ipswich 2 1 0 1 5 3 3
774,British Foreign Secretary Malcolm Rifkind said on Tuesday that his government would only take action against a planned conference of Islamist groups in London if British law was broken .
775,JUMHOURIYA
776,Peace talks between the two sides were last held in February .
777,Extras ( nb-8 ) 8
778,7. Irina Privalova ( Russia ) 11.28
779,"1 - Arantxa Sanchez Vicario ( Spain ) beat 3 - Jana Novotna ( Czech Republic ) 1-6 , 6-2 6-3"
780,"A stake of 10 million shares in Russian gas monopoly RAO Gazprom was sold at auction on Thursday at an average 2,901.48 roubles a share , up from 2,891.00 roubles a week ago , the Federal Securities Corporation ( FFK ) said ."
781,Albania charges Briton with child sex abuse .
782,"It said the U.S. State Department 's coordinator for counter terrorism , Philip Wilcox , had expressed Washington 's support for the government when he visited Colombo this week ."
783,Guarani 3 0 1 2 1 5 1
784,Martin Ayres
785,BONN 1996-08-22
786,( End first round )
787,""" People who wish to hold conferences of course do n't need to seek permission from the government in Britain , "" Rifkind , in Pakistan for a visit , told Reuters . """
788,""" We had 300 Earth First protestors invade and occupy our site ."
789,"CARLSBAD , California 1996-08-21"
790,First rescuers arrived shortly after 1 p.m. ( 1100 GMT ) and reported soon afterwards that most of the three-engine jet 's wreckage was scattered around the top of the small Opera mountain while the rest had slid down the mountainside .
791,Oppenheimer Capital to review Oct. div .
792,"The Organisation for Security and Cooperation in Europe , which is running the election , allowed the ballot to be held on Sunday in four Hungarian refugee camps ."
793,Thiel said on Wednesday that he had also asked Olympic 200 and 400 champion Michael Johnson to run as well as Christie .
794,""" We 're investigating with the idea that both fires may be arson , but that has n't been conclusively established , "" said Wayne Jordan , a spokesman for the Arkansas State Police ."
795,""" Most of the Olympic champions of the past are coming including Britain 's ( 1980 champion ) Allan Wells ."
796,"Last month , it reported a second-quarter loss of $ 33.2 million , or 51 cents a share , vs. a loss of $ 45.3 million , or 97 cents a share , a year earlier ."
797,Women 's 100 metres
798,"PUNR leader Gheorghe Funar said in a statement Iliescu , in power since the fall of communism in 1989 , should be impeached for treason for compromising on the issue of ethnic Hungarian minority rights in the treaty due to be signed next month ."
799,All Blacks coach John Hart said Prime Minister Jim Bolger rang him today to offer his congratulations .
800,Pakistan first innings
801,8-238 9-242
802,National League
803,"for , against , points ) :"
804,"Conservative New Democracy ( ND ) party leader Miltiadis Evert will be hitting the campaign trail and head to Alexandroupolis this weekend to speak to the city 's businessmen on Sunday morning , ND said ."
805,"Very sexy . """
806,1260 - The Ghibellines retook the city of Florence from the Florentine Guelfs at the battle of Monte Aperto .
807,Santos 3 3 0 0 4 1 9
808,Dnipro Dnipropetrovsk 2 CSKA Kiev 1
809,""" At first the organisers would n't let anyone help me but when they saw I did n't understand a young translator ringed the names I had to mark , "" she said . """
810,WARRANTS STRIKE ISS PRICE PREMIUM GEARING
811,"Individual pursuit semifinals ( over 4,000 metres ) :"
812,8. Takeishi 38:34.999
813,U.S. President Bill Clinton had to drop the resort of Ballybunion from a whirlwind Irish tour last year .
814,"Cheung was being detained pending formal charges , police said ."
815,"He unexpectedly broke off his address to take a telephone call from U.S. Middle East envoy Dennis Ross , who held talks in Paris on Tuesday with Israeli and Egyptian officials ."
816,NEW YORK 1996-08-27
817,SOCCER - FRENCH LEAGUE SUMMARIES .
818,"Dark northern spring and white wheat bids were mostly steady on Tuesday but a few locations quoted weaker values as newly harvested spring wheat flooded the market , several cash grain dealers said ."
819,Two Iranian opposition leaders meet in Baghdad .
